group,COT1,COT2,COT3,COT4,COT5
0_0,1.0187444725448516,3.0,3.0,3.0,3.0
0_1,2.5969031434787593,3.0,3.0,3.0,3.0
0_2,2.662971990699168,3.0,3.0,1.053825985496059,3.0
0_3,2.5799538163655793,3.0,3.0,3.0,3.0
0_4,3.193821274659468,3.3154886619118544,3.0,3.0,3.0
0_5,2.0986086571401668,2.2544266120492384,3.0,3.0,3.0
0_6,3.3146659632410613,3.345330211541982,3.0,2.9999999999999996,3.0
0_7,3.4113694211679806,3.0,3.0,3.0,3.0
0_8,2.9704418867335267,2.258732401566911,3.0,3.0,3.0
0_9,3.4374657787474643,3.4287366717226275,3.0,1.077279802374585,1.0677716013954195
0_10,3.66890728638847,3.0,3.0,3.0,3.0
0_11,3.562501933733195,3.0,3.0,3.0,3.0
0_12,3.7111006038729606,3.465471442298224,3.0,3.0,3.0
0_13,1.4984355887434546,2.9999999999999996,3.0,3.0,3.0
0_14,1.1370633114415323,1.0186897662714454,1.1172380935800703,3.0,3.0
0_15,2.978208906713349,3.0,3.0,3.0,3.0
1_0,1.131997803780955,1.0186957551775357,3.0,3.0,3.0
1_1,3.479198212605657,3.0,3.0,3.0,3.0
1_2,2.4580351090340824,3.0,3.0,3.0,3.0
1_3,2.642780449429988,3.4450704992776204,3.0,3.0,3.0
1_4,2.369603187996047,3.0,3.0,3.0,3.0
1_5,1.8775139847293418,2.20613395069675,2.9999999999999996,3.0,3.0
1_6,3.464360750790775,3.0,3.0,3.0,3.0
1_7,2.3131074850305864,3.0,3.0,3.0,3.0
1_8,1.0985293234484095,3.0,3.0,3.0,3.0
1_9,3.1094401714937163,3.0,3.0,3.0,2.9999999999999996
1_10,1.7618148378505742,1.1471020984787728,3.0,1.0691243272029933,3.0
1_11,3.715111486114256,3.0,3.0,3.0,3.0
1_12,2.49204770442502,3.1248714792601615,2.9999999999999996,3.0,3.0
1_13,1.1493274173210457,3.0,3.0,3.0,3.0
1_14,1.163364530516671,1.074256740256161,3.0,3.0,3.0
1_15,3.1594166369144188,3.9564832215843118,3.0,3.0,3.0
2_0,2.36480464919018,2.0109165400727886,3.0,3.0,3.0
2_1,3.590967727939475,3.0,3.0,3.0,3.0
2_2,3.345339678599056,3.3469044766370954,3.0,3.0,3.0
2_3,1.9870318312330018,1.043528142860097,3.0,3.0,3.0
2_4,3.2446449656342913,3.0,2.9999999999999996,3.0,3.0
2_5,3.181369683744435,3.0,2.9999999999999996,3.0,3.0
2_6,3.5236477432978273,3.4613033673093914,3.0,3.0,3.0
2_7,3.4545013788764845,3.0,3.0,3.0,3.0
2_8,2.9568900413983146,3.0,3.0,3.0,3.0
2_9,2.69194757640142,3.339888739419404,3.0,3.0,3.0
2_10,3.5858779248515344,3.0,3.0,3.0,3.0
2_11,3.4415465781210375,3.4320872139230874,3.000000000000001,3.0,3.0
2_12,3.207953624590024,3.0,3.0,3.0,3.0
2_13,3.1379274685443903,3.0,3.0,3.0,3.0
2_14,3.3281913520126194,3.0,3.0,3.0,3.0
2_15,3.1033488144234473,3.23892504083757,3.0,3.0,3.0
3_0,1.2603087611930561,1.0698675928097372,3.0,3.0,3.0
