group,COT1,COT2,COT3,COT4,COT5
0_0,1.037415764083169,1.0180828840198781,1.026078458834519,1.0377034129867446,1.0110775099550928
0_1,3.098200988199374,3.0285265171958913,3.103489837791524,3.04463547789885,2.8528762801675787
0_2,2.628111925571194,2.2708228496971077,2.6557323527146472,2.7946890221139205,2.3744836170342576
0_3,2.9808715259147442,2.2944187828951503,2.9557226776207366,2.3784021333928105,2.474798108504886
0_4,3.031542640009894,3.1537898016086348,2.9526581685108115,3.0521443867100975,2.5971746262448843
0_5,3.399217849580579,3.069560702627102,3.8159228630499995,3.619864581062459,2.8579127760881007
0_6,3.9043767121270965,3.310889017547647,2.9189337369331287,3.554169053378688,2.8599507524441203
0_7,3.9050295612439556,3.9238601710469436,3.924025394068141,3.0826409783854185,3.112076394701611
0_8,3.979663598198523,3.9999270288423086,4.004822913123391,3.850362560493523,3.9907824167016583
0_9,3.754105277992615,3.046895165475991,3.9768827706333223,3.3361245711754255,2.5140753965014446
0_10,3.9996598018322693,3.0901986855156576,2.919015234120737,3.2406491437392675,2.5040939307503
0_11,3.3419644522842087,3.011307316616636,3.0428283762541453,3.0990925017080366,2.5504607681592186
0_12,4.022801895802711,3.9965050587558744,4.000776007630716,3.998397992438361,3.991966044997033
0_13,3.3454774493831185,3.1279679121558104,2.9071235291640414,3.308058463598983,2.537483708256294
0_14,1.3777443434369303,1.835587370226812,1.680170600344372,1.8372137585490538,1.3805891980402243
0_15,3.0377340176294934,3.0047681749739645,3.4668546114025505,2.99664300607839,2.5349953271042116
1_0,1.708741619258649,1.7315912327584755,1.9483440158373693,1.8730629722543193,1.4405474523596795
1_1,4.002687473353777,3.9903813618227586,3.6449538159754677,3.939313240441448,3.8480971562417796
1_2,3.9881355311848345,3.924511798898235,3.4635805063405964,3.1741133399693977,3.180380432453122
1_3,3.400145882574976,3.7279970701079703,3.4094261098955254,3.2851988898855446,3.728232482192753
1_4,3.9748912507002894,2.8915891053028413,3.699751473282844,3.9312270417521975,2.183110298715732
1_5,3.495551668112612,3.064849081619653,3.2828227932920573,3.5584226190714294,2.768085578709788
1_6,4.007731433709648,3.9830540393252805,3.9798620419848865,3.972887324859288,3.6097773542826426
1_7,3.2032724809242663,3.0112189732782806,2.316124434619668,3.0393681697099897,2.350296091005676
1_8,4.022881978568856,3.541804411582126,3.641901103685094,3.0317684441876445,3.2692460577877176
1_9,3.4677467967691333,3.0813929349452023,3.4351131306909974,3.435530894464722,2.4405900222819215
1_10,3.261892585352153,3.0074807092140894,3.8312224379147257,3.1460841270171915,2.509404425409614
1_11,4.011831010463433,3.9945356219624855,3.9395191709803816,3.8799334997716133,3.1084260202840004
1_12,4.028635308073743,3.9710302017847883,3.863943224496608,3.997490611710878,3.957498212452536
1_13,3.703045744922238,3.0176434512261836,3.1502275326551965,2.907235451746961,2.5063738249165843
1_14,2.0385539186851718,2.0128068978017586,1.887473970460053,2.023867214346615,1.9501663653326513
1_15,3.97971409955282,2.9946388732428226,3.834932584051985,3.1372342422561594,2.5657084181487657
2_0,2.0072618657277586,1.9701829723483333,2.0431439704568644,2.0854901933361547,1.9334127353524357
2_1,3.8511794425594754,2.7371844512478294,2.879228403797375,3.033664885103117,2.091997719587876
2_2,3.525780227984784,3.815743195858063,2.3221215784446256,3.146088689884582,2.2781999014713104
2_3,2.8268369111201697,2.0586726074430457,2.4457867108772335,2.711106043302212,1.763691675566298
2_4,3.2703307163713475,3.0071345674536194,3.0302936690968356,3.1561370593181035,2.7790739542456087
2_5,3.4949528483153447,2.981923426801168,3.144651427549762,3.4206199982434478,2.5160743837219535
2_6,3.9670760351552103,3.334245303889536,3.675021087009779,3.677413913906366,3.182297388030587
2_7,3.2204825766345078,2.356555038965689,2.8170838166182754,3.0383080680964247,2.9035316334035888
2_8,4.1822973316869625,4.002547671787284,3.9745217929812267,3.99809111621428,3.9959671662447858
2_9,2.7123900076205523,2.1183895389333416,2.238298311607312,2.5825961620603772,2.1142324123730916
2_10,3.9843865345726797,3.118000511856262,3.8924769038699827,3.2841268921102102,2.0391443496215325
2_11,3.9930794438069257,2.9262914262331265,3.2521490416957155,3.2841268921102102,2.1306325635784065
2_12,4.004828753077967,3.6504072579208198,3.991534365451948,3.9901981577114913,3.5838277205323186
2_13,3.992283608069402,3.1571270886104723,3.398075781593657,3.4626400695990336,3.3326866362907723
2_14,2.9808715265767054,2.5649427158113474,2.680772119836345,3.2586680602170945,2.321613750176233
2_15,2.2941945354360285,2.0306655088177608,2.161630050895657,2.3531177830614003,1.89452057021747
3_0,2.000050003494047,2.0010543860150465,2.0402968953201093,2.0179361636093653,1.9420141115174034
3_1,3.1987638283322006,2.7906303784545052,2.9522923376703716,3.004427124616681,2.8287435244983423
3_2,3.995675477567952,3.7011396528449443,3.9841072497651595,3.4316479001792017,2.1828120601241108
3_3,2.7117429927445342,2.5009116004640224,3.259907269933758,2.994651447768043,2.3803176351027537
3_4,3.647498993748474,2.564238959633529,2.7629194091001428,2.959002389010933,2.6344248563341055
3_5,3.8804153815669635,3.182194214999497,3.00562784536501,3.016145459250397,2.57074366125086
3_6,3.9527398204962205,3.0431618789819725,3.9625134806180347,2.985811447806421,3.2280863440739584
3_7,3.139156362024938,2.762005150278366,2.8035503229203935,2.9744738736557426,2.9932166716271036
3_8,4.952484721453868,4.376856639006093,4.946468745666426,3.910642875089147,4.8513287222367225
3_9,3.4978863206419804,3.461029478853348,3.9842974788068415,3.06487517936393,2.1639436257315166
3_10,3.9930273654134636,3.0,3.042147112122945,3.8509586481909586,2.771104468973001
3_11,3.988066216148712,3.6186283656894394,3.815656138837476,3.041660557414135,2.650556244552779
3_12,4.531132786393593,4.002353290381488,3.988276215633229,3.994678461793988,3.992337056462497
3_13,3.9582298584895033,2.900781229332887,3.8904862023277893,3.0113795822154583,2.9464750938290463
3_14,2.0380891591744543,2.0058634009292047,2.003049585494196,2.0354994395651604,1.9829407640091326
3_15,3.3450575148107284,3.033100443345097,2.8677058095203227,3.1129008691758866,2.3219896183137365
4_0,2.049392927140858,2.0045598710745764,1.9999262174735233,2.0103288808444812,1.9922284460547766
4_1,2.9957539318050515,3.023384523499094,3.0582190026550107,2.9758862422843584,2.5949792461060563
4_2,3.6209304773325455,3.0377975636542094,3.4961120767651024,2.947028273507867,2.199856152420974
4_3,2.7664494705808735,2.164983651494792,2.736032910592401,2.737315811585081,2.0928110175702437
4_4,2.9421250472439167,2.438927917481118,2.3241364471667945,2.944843302696063,2.182223298341133
4_5,3.344581462738633,3.0799125602265045,3.2729674973973144,3.4333202644092355,2.645116657961014
4_6,3.9537437642820548,3.1537990518823706,3.2776603075459745,3.042141654521512,2.6358658047461154
4_7,4.015044613138593,3.9240001298217253,3.704378405306752,3.9447934165019407,3.494287266416837
4_8,4.6503115424774055,4.892973497930414,4.068188520678175,3.971099885407982,3.994131946702545
4_9,2.3812272016199203,2.7103455263770018,2.2944239521247067,2.752567199277284,2.147774939700246
4_10,3.2154822002770573,3.105312984424758,2.977456852819692,3.435803576168913,2.270499272390688
4_11,3.104033348454467,2.952274335491299,3.117876410740301,3.0090136656098667,3.052146555005993
4_12,4.037166384081754,4.007363772437649,3.9881999315838135,3.987500131016627,4.000416907635102
4_13,2.5648502841431453,2.6811101207278027,2.904001843179311,2.985638577506689,2.2442447497569744
4_14,2.2225596197507036,2.269422469352975,2.4098245816455353,2.148264322992099,2.131857070182628
4_15,2.9131091722326095,2.4395336276739346,2.2449191730908287,2.5724921074096825,2.0088991347930416
5_0,2.501525371537179,2.1645939753966754,2.242265569334928,2.690926977432555,2.295212305122187
5_1,3.5605245961739014,2.852959634530978,3.043674798808212,3.796638625480484,2.7791150307165036
5_2,3.817222000637801,3.753076605311166,2.962840200788885,3.1507597035323434,3.48259862307713
5_3,3.977390427393307,2.8657562711784488,3.0595563870454097,3.496196255385437,3.186477195939745
5_4,3.650900296244005,3.559591104670438,2.9661341437657813,3.5302145425049445,2.9578500558273793
5_5,3.3701541578525154,3.5257095100007794,2.8603451852030135,3.9043255837884256,3.115523089072517
5_6,3.8347817029559326,3.0143619606316543,2.2209600146694526,3.742822102345871,2.9403363777377822
5_7,4.012000778628333,3.932211619153855,3.978633836437413,3.9648187864212843,3.8667602559344183
5_8,3.729956420141777,2.7717845721840435,2.752373361618568,2.9999999999999996,3.123665243475282
5_9,3.9978489734194707,3.174115476317296,3.617002302703297,3.861683794643609,2.9907045171700943
5_10,3.0683188389993585,2.5937416542630256,2.658076360897395,3.0371579751035642,3.077501454034927
5_11,3.7963974956418785,3.9707879595418207,3.999263498165391,3.79661104549868,3.923612438092259
5_12,4.007265905684647,3.9896861272974946,3.96633188122057,3.9763827021651177,3.9518843513071533
5_13,2.5635302846896026,2.1826594410550295,2.177471869585821,2.5683660614639443,1.975157633679497
5_14,2.7918225652181077,3.053327465051619,2.937667158430234,2.909088323113474,2.163182612674437
5_15,2.9981568596765262,2.6823155349011976,2.0152402713174222,2.4089154588909594,2.245203233433558
6_0,1.974329211167297,1.9055127297371526,1.965194106472914,1.9881465311863087,1.8199911569155647
6_1,2.013966819260822,1.9646504782817222,2.0665429352362996,2.0327990828637543,1.7350750640961923
6_2,3.4972899946211133,3.1034901196197393,3.004757327737998,3.0927535955173906,2.4435594050411313
6_3,2.76508285754317,2.145899046274107,2.960156472179692,2.74421760578572,2.077656381104046
6_4,3.866194291472253,3.10734304352713,3.0795549200444183,3.030824858550741,2.5730984998920685
6_5,2.8232762687193236,2.2956185302312284,2.2933299122675566,2.947114083771573,2.567628767024195
6_6,3.8508573132483206,3.249932288112358,2.6102253413607674,3.055156703281038,3.0987953811537032
6_7,2.993269769192667,2.7090279926542395,2.408370796513788,2.94643195866572,2.564653473888703
6_8,2.268399626737334,2.4076278165167353,2.8554921434412894,2.5945424831783304,2.349163767514837
6_9,2.999999478976515,2.935134871640062,2.377107128548665,2.502724740775135,2.269060985937626
6_10,2.033787179834169,2.1174736280891864,2.082202161681607,2.3207764061351894,1.9608106392460039
6_11,3.980216679761131,3.3692225351920033,3.587787141630059,3.431528418072262,2.4115587695075016
6_12,3.96298869438071,3.0673228052907096,3.2942284328198084,3.0371175920294626,3.1003050692363683
6_13,2.0314363967228024,2.001500716649896,2.1022011757061367,2.145929914454467,1.979310876228325
6_14,2.008379995165548,1.997915545816358,1.9831375657177839,2.147999955202158,1.9625376545425692
6_15,2.0100460804697535,2.006434215899063,2.0241464354219807,2.0224332720973575,1.8885313837357092
7_0,3.3458611177257582,3.1587549983368364,2.8771896691310777,3.067162933634373,2.506509516426535
7_1,3.9865127795369353,3.866750734666738,3.8104686823232727,3.8929678928602103,3.09020323370785
7_2,3.9779115518016095,3.7962714492305447,3.6093053253945317,3.432342855094161,2.871992600613476
7_3,3.979913629182818,3.797093685022024,3.5882680465016517,3.753864280880786,3.5122481716357328
7_4,3.9957204505969397,3.9239384661770296,3.64150562262446,3.6483634828029925,3.432914033032515
7_5,3.996441169264256,3.8930524385818317,3.8351758997123655,3.923760880410237,2.973326233976194
7_6,3.925243724928475,3.9830269325450343,2.898717601004207,3.160006730263566,3.726542838263006
7_7,3.851718080640949,3.923851200798509,3.6442035037268097,3.293758352938417,2.9880399952572034
7_8,4.24498166948547,4.028419249201793,4.014856585954649,3.99698089309331,4.0028524167539015
7_9,3.5903302970561057,3.371778236555952,3.725369784423357,3.8502714575287027,3.042150426344233
7_10,3.924295427936195,3.0964766067713017,2.939961045790575,3.337628856462437,3.282518754014815
7_11,4.000965537022444,3.3389850604829867,3.7295823210768857,3.8146072220033194,3.0
7_12,4.084938990911458,4.007147303051166,4.013653297799085,4.00278261114714,3.9959499141430253
7_13,3.9824888173125546,3.6772346631296107,3.0935267493049423,3.4522798435618056,3.42636382202172
7_14,1.9952819118027372,1.9912120011738583,1.9917775904477921,2.018452608233166,1.7599510334536868
7_15,3.7763259020927116,3.040996962230678,3.010114932481167,3.11129642302633,2.2880227391345116
8_0,1.9263638246793178,1.6793969618828233,1.4077632348051103,1.9749764650796606,1.4734164423021947
8_1,3.939941580651452,3.5809210599802137,3.325010563352018,3.215473107246091,2.908644553618249
8_2,3.986797430290559,3.047923258959713,3.924116694655463,3.7968796784892382,2.2040047540740844
8_3,3.0618592959796116,2.2233928901841056,2.439963475437759,2.8897076406957383,2.984158884536239
8_4,2.946268965847674,3.055604675000123,3.1912241570957613,3.1206972947934726,2.445974078405987
8_5,3.9147219138262144,3.212188395420833,3.233891802821416,3.9037502333927905,3.0576290420834193
8_6,3.967275169277552,3.427742853305547,3.3550680767377403,3.2826437985152,2.5053245081137936
8_7,2.596738241482866,2.0358934043856016,2.4750869163800124,2.6280898251122133,2.0831516522009075
8_8,4.160762970380759,3.38968003452752,4.09546161478911,3.749475072951538,3.3403877932878436
8_9,2.627853253334256,2.558237212906279,2.9134272975884703,2.983895357691129,2.8957718409452577
8_10,3.977565632034131,3.9045466494215217,3.6479310349737712,3.557444759864767,2.4420007621104047
8_11,3.997211558565292,3.798031812769751,3.5555137879207264,3.649394644695689,3.1771093631118132
8_12,3.8509449160284994,3.004768229239293,3.4263689135141355,3.393955443532182,2.8330438073257205
8_13,3.2092956643391273,2.382849246691164,2.163600580394276,3.0083462260570735,2.607595537380784
8_14,2.131612325055349,1.993679136113843,1.9290930962770882,2.379188633934636,2.010244330163277
8_15,2.531827426208243,2.350114028788595,2.4388080658443356,2.502720567658992,2.0667060130685497
9_0,2.9045650712483,2.3510110655106105,2.680033142515787,2.8657672069586275,2.6026637608523515
9_1,2.045335467997695,2.024292624475303,2.038958078615869,2.480751778932928,1.9459574387238474
9_2,3.97093392672328,3.6437238420332134,3.0964833851806235,3.7246654038683262,3.0534396792739433
9_3,3.816940380174726,2.9563176196414878,2.9098358508763007,3.9147823437789424,2.2235287354998157
9_4,3.9628798418140883,2.919080621205482,2.9316815693182994,3.6778753788663723,3.0437070348459097
9_5,3.776827630512138,3.4049847876902355,2.958138931242406,2.922511588400777,2.9028330065485615
9_6,4.0154255643625865,3.996952669387994,3.974191064975461,3.9870852999680664,3.9138904844189413
9_7,3.5306213228047536,3.210843293920747,3.0460501675266642,2.933797257243629,2.926831080979874
9_8,3.953489771507262,3.431639735007308,3.9158523922407245,3.8504424275559095,3.4947439290565336
9_9,3.2145281393613176,3.28634926708179,2.244791543861546,3.5288570866937046,2.036594800130978
9_10,4.0090090540167145,3.7973539523983613,3.585569133124505,3.9736755130012806,3.4712400631593594
9_11,4.00632701430873,3.9397573295555484,2.9915974092841187,3.9235326420178196,3.8498524939854755
9_12,4.075780878600811,3.994298524218851,3.9917098754653346,3.9991888594848928,3.9577182236040294
9_13,3.866286296606433,3.645758285481482,2.8926531059182237,3.794712644818287,2.6396783227955245
9_14,3.344044253153028,3.1280933355833107,2.3495613977898384,3.7297147015402867,2.2704961444081886
9_15,3.677836842900976,3.197850351232304,3.3710173227639193,3.6476465606686843,2.7181552649664606
10_0,1.0046994353075231,1.1074267849187518,1.006001008558633,1.2480169431604782,1.006790056703579
10_1,2.094853335950652,2.0137935831433382,2.049896084375866,2.351338400640656,1.99878314076842
10_2,3.9847361602692657,3.062452028844503,3.753581246414894,2.9856383121423207,2.7809650616163206
10_3,2.0288637506529077,2.025316579799171,2.627205751290299,2.2945319342084036,2.040989413692755
10_4,2.9957386919944704,2.294317993096914,2.966895418074004,3.08010746305575,2.181806648712542
10_5,2.0747507615201313,2.0402605409608774,1.9970347283482526,2.0362692578380934,1.954851573024641
10_6,3.962771678031521,3.400244491422388,2.8278941361674677,3.2369710866088237,2.7806714237674424
10_7,3.967463609885422,3.213447345653553,3.79586405343834,3.1429327848518493,3.1156739516680356
10_8,2.0229769550708103,2.010379469409515,2.123263857255972,2.067569869616423,1.7148714585176517
10_9,3.7975500539923814,3.041660581897086,3.2154779076620974,3.766915721724542,2.5133174743287223
10_10,3.1358559984653525,3.0595310975254413,2.813384693873315,2.7156958430930165,2.112249852382827
10_11,4.00329805833187,4.010840507898936,3.962671878979221,3.9796810220989167,3.962501156198005
10_12,4.025476554523119,3.9249365641368192,3.9993799777446544,3.998189768528511,3.984052370727665
10_13,3.080949887914964,2.16472239834916,2.2695699384573227,2.909088333887208,2.038560554295445
10_14,2.0048820044828894,2.1039724695103392,1.9216063116671,2.0587126317436324,1.8445836619897928
