group,COT1,COT2,COT3,COT4,COT5
0_0,1.6958982358469339,1.7531529269285293,1.139226337981381,1.697886629591702,1.4395794102415143
0_1,2.811409814526898,3.374391715799193,2.247779079687687,3.123695177690205,2.9751693840874043
0_2,4.029273292675001,4.01503930305889,3.9804334380843867,4.042005330316948,3.9506142729825706
0_3,3.1514714749709887,3.1005510222239403,2.483319744204964,3.241571656837309,3.162718523629719
0_4,4.016236665611463,3.981654936289289,3.9295272352601986,3.5061506389451913,3.73635339236003
0_5,3.297387631847857,3.673709423022896,3.294032200193533,3.130447825018985,3.027922387212027
0_6,4.77717886977794,4.622013088247645,4.319713479658606,4.561408717510156,4.678681486785306
0_7,3.923426968787635,3.997459563252631,3.958124672966751,4.117250697954546,4.014339958258881
0_8,4.116528729494693,4.610739679095817,4.236624104732044,2.941969413936974,3.057592180088451
0_9,3.9054567453199005,3.6162474812538714,3.9077834183488047,3.9067218606552707,3.979438914670644
0_10,4.880693887124572,4.777041134360317,4.182004093096858,4.9705985352436866,4.730928768396171
0_11,4.118858730746982,4.730872333199659,4.11638734366915,4.776986133580131,4.77695316069307
0_12,4.095232043018052,4.147795262759258,4.037072646395859,4.377377121671212,4.320639083574017
0_13,3.9660387518451365,3.9332078131136834,3.6022889816302794,3.9414275494226447,3.6770092563489265
0_14,1.9312619861336175,1.7722124093320213,1.3429464705282967,1.974068894025358,1.9102993895676972
0_15,3.9941335259933415,4.013864337235609,3.9886175574299996,3.9718835068770444,3.9884960851594684
1_0,1.9235026228371728,1.3340361661930944,1.5105024430474716,1.9422391642850343,2.0101718420694543
1_1,4.851804528252896,4.7769862870629005,4.074488278196136,4.923879568812014,4.020745207698261
1_2,3.554104255205719,3.3793389332350627,3.7222240568216187,3.3664549672289055,3.815741393426419
1_3,4.050352188807917,4.047600790304721,3.1063007096883073,4.209223419366571,4.031372038328799
1_4,4.045196903221793,4.01600970206735,3.9261604160371277,4.499062194864637,3.4989431683407086
1_5,3.94633088449636,3.941563746053174,3.8515887741324506,3.855564729593926,3.6787866611192195
1_6,4.970598622164855,4.851862493097899,4.730855419701834,4.996737380382581,4.939825074573297
1_7,3.990461601742098,4.318798903072146,3.9063676796565843,4.316623483316469,4.014339911557073
1_8,4.677402186352456,4.47512406991634,2.9698055188649843,3.2172189680786403,2.300974810509125
1_9,4.262666072053315,3.990941628564108,4.021339780328051,4.134210337980707,4.218773501419488
1_10,1.915304515557792,1.8701777989501336,2.799805075853311,2.2298318690750376,2.970513844795223
1_11,4.999813900797907,4.99874052514159,4.998740448386524,4.999825191424326,4.9998011062224
1_12,4.147622514379237,4.094274633945743,3.991941823729943,4.181685543659898,4.035351794598164
1_13,3.182198531001359,3.146092165620707,2.2901264802045382,2.9998792213748624,2.952285997418536
1_14,2.0642455594553217,2.0739332781692297,1.9153231839214564,2.0430608513965045,1.960387816095589
1_15,3.9844022979233245,3.924222029869408,3.9248332597993802,3.9751659896486884,3.9565406480044056
2_0,2.2639069182247535,2.062795494669923,2.281183087321472,2.3767929204483274,2.4381612320452235
2_1,4.010347528696644,4.009343039942344,3.9638799899902963,4.071758621923697,4.014352263546794
2_2,4.499858296848457,4.268643707217217,4.118668689601734,4.622058002684101,4.679029695944582
2_3,3.8529167171075964,3.9551819740174317,3.8194886501535605,4.056454044293735,3.9999499611795692
2_4,4.376346369246444,4.56188584212619,4.2212171388389255,4.851635652244807,4.952409348068508
2_5,3.9538131344148484,3.9972662066966462,3.9412425516336227,3.9746268699446623,4.018858517375348
2_6,4.985846734191677,4.993217349746761,4.880670270983097,4.999422150789193,4.998998973038026
2_7,4.2684863949162155,4.005704123480019,3.9883562345173953,4.5616292984657925,4.777063747399244
2_8,3.9244267308274847,3.8805874570374055,3.3655467260154612,3.5614280480723948,3.49892026239104
2_9,4.118357725224452,4.377113862197284,3.9920757353386023,4.319575456388192,4.268433333454135
2_10,4.999283678291708,4.998877800698134,4.880632403881744,4.998877753203312,4.939800223866737
2_11,4.997983320071596,4.998740525775431,4.851732999022326,4.939813648812616,4.991332743339033
2_12,4.046945299159954,4.074313949663725,3.9910826259876506,4.437317581289781,4.0744890033802195
2_13,4.071023842951075,4.108035353947401,3.664361788348236,3.9526530605150576,3.9574992615060274
2_14,3.9949577731476094,4.004933888385128,3.991097283425065,4.057859822406619,3.9930731366572343
2_15,3.025403735728585,3.6756910172213875,3.370227483104616,3.108355684067211,3.2660124328689406
3_0,2.039962254784734,1.9844020907038555,1.9934818608378368,2.037608539210079,2.0408706445238094
3_1,3.100770626350858,3.5446694780075143,3.244327965047328,3.2010849217256245,3.0556043666900257
3_2,3.905177446688768,3.96694860230126,3.618538332296072,3.732202141642241,3.5612783792961418
3_3,3.4324689561885733,3.2773117082241257,3.728438526612851,3.8179045190807512,3.077494586710159
3_4,2.518917143773528,2.378856194424091,2.564531582385039,2.3711189371038497,2.6297426422657177
3_5,3.8170898912051836,3.2118870546783214,3.4283051218752685,3.4334940167750783,2.9557158753715957
3_6,4.268697297392226,4.77717156120983,4.147664334594136,4.9705901182994605,4.939817612794861
3_7,4.074489080289445,4.043762129245491,4.022513253791084,4.091735271584851,4.436692939405993
3_8,4.31994726892344,4.268304879365171,4.091255136303111,4.093611462596485,4.817009689627047
3_9,3.954062981731468,4.057242643644722,3.9998913069028226,4.178895605856015,4.114603877543389
3_10,4.562019593957428,4.621764167307249,4.377064252428183,4.851635685724184,4.8174097737302155
3_11,4.268304887448337,4.678484553137066,4.499163363502952,4.952365823746535,4.817346252946398
3_12,4.009170459593612,4.0951896047737115,4.003999808369656,4.562040388012692,4.924054081435982
3_13,3.6748450289859513,3.77072788395518,2.909732286121793,3.3098326285951982,3.2076564737382367
3_14,2.2050979050336186,1.983535183858278,2.4766208610417024,2.434222122180812,2.1743330530306197
