group,COT1,COT2,COT3,COT4,COT5
0_0,1.0001038745352784,1.000110038665608,1.0001180120809365,1.0003775917320163,1.000102122414535
0_1,3.0,2.6875474871544762,2.00500413506529,2.6774913081607004,3.0000000000000004
0_2,3.000000000000001,2.6793834514309838,2.6812740153300374,2.6763794722508414,2.7103374908582847
0_3,3.000000000000001,2.000101192753439,3.000000000000001,2.681630948354492,2.000139024472623
0_4,3.0000000000000004,2.7038650182018316,3.000000000000001,2.6866321522943584,3.0000000000000004
0_5,2.795821499305389,3.0000000000000004,3.999928929467645,3.9993820141909255,2.681663163067947
0_6,3.9999430052824705,2.999999574712443,3.0004505596249005,2.7678031546375514,2.7123826547091467
0_7,3.9999446095731597,2.7665774228931017,3.999931551470059,3.0000000000000004,2.6841194085899764
0_8,3.999946191795048,3.9999468025221416,3.999829652253062,3.147624038753377,3.626569879899087
0_9,2.9999999999999996,2.709147462601095,3.9998760563774196,2.6956674145653072,2.6746050589160246
0_10,3.99994947057408,3.0001937672304924,2.681309928327954,2.6793450568266213,2.670693851755992
0_11,3.0000000000000004,2.6893882963736955,3.0000000000000004,2.7407492218393643,2.6760280087804036
0_12,3.9999471087911065,3.128291546726769,3.999938752939491,3.2921398299064357,3.270461763098014
0_13,3.0000000000000004,2.693074381050727,2.697903761876439,2.7507429975668676,2.0002132436472886
0_14,1.0001606916766803,1.000613374884392,2.350150990643448,2.0000844458065923,2.3482292093091037
0_15,3.0,3.0000012879817177,3.9998204699199,3.0,2.7027054668299044
1_0,2.0000710012628007,2.3951884656686406,2.0000532057798854,2.7749378329630376,2.357554508606232
1_1,3.9999486285415364,2.9999997015932514,3.9995969919459426,3.0001349837720026,3.0
1_2,3.9999489011015372,3.999938144058366,3.99985855019217,2.728870380401041,2.7001392068857726
1_3,3.9998746782922594,2.6863701770530115,2.6763359388150025,2.6758350561024233,3.0
1_4,3.9999486202391683,2.0004397069481055,3.0,2.736058022693633,2.6709971191645163
1_5,3.999898371792493,3.0,3.0000000000000004,3.0000083248174687,2.6802449204903196
1_6,3.999949116692747,3.9999306291710353,2.7441405372788785,3.0003861635511337,2.6695848273840017
1_7,3.000000000000001,3.9964039882967817,2.676285468320333,3.0000000000000004,2.000170527806922
1_8,4.999165771088651,3.0000000000000004,3.6622420209598077,3.640929544908513,3.654338671674131
1_9,3.0000000000000004,3.9993332699914923,2.6956048201519467,2.7275376093186035,2.6747157694412365
1_10,3.0000000000000004,2.6791967009789124,3.9994657579996553,2.7224544055501934,2.000237043188122
1_11,3.9999491531671123,3.000002181143736,3.9999355808294115,2.769124469561173,2.7465463582667393
1_12,3.999947905095867,3.0000004577199144,3.0000042653625156,3.9999229057400703,3.000000287673154
1_13,3.999919174613703,2.676643261053631,3.0,3.0,2.9999999999999996
1_14,2.0000523807899406,2.0000514975234704,2.000080737831971,2.0000662555191693,2.7642065885786247
1_15,3.9999489456946935,3.0,3.999931438691822,2.734150306268959,2.687641937392668
2_0,2.000050908529632,2.684014427675741,2.6752433971819594,2.670860053568827,2.0000548628771346
2_1,3.9999371768468888,3.0,2.6934392087610535,2.7115579755368784,2.0000858784994544
2_2,3.999900887221151,3.999651102721252,2.0000775582158736,2.6814002246443103,2.0001266056472553
2_3,3.000000000000001,2.0000573768024386,2.0084421674525603,2.673269431383022,2.6862755587733025
2_4,3.0000000000000004,2.7213425264069553,2.696139306416102,2.7208068295806243,2.000432994423809
2_5,3.0000000000000004,3.99805166776082,2.9999999999999996,2.6837873283373566,2.6697813098908867
2_6,3.9999465571093005,2.6859268393932716,2.719539530471616,3.9996722500496724,2.6809199084491713
2_7,3.000000000000001,2.0004466752414523,2.679784687905837,3.0,2.6732674954024094
2_8,3.9999363532765067,3.6318574728658755,3.6319795344530625,3.570090349445152,3.6172082741527736
2_9,2.000179568749489,2.0000835947966698,2.6806364281983908,2.6736933519483426,2.6718479495480367
2_10,3.999947921187743,2.712099887636803,2.708595729177543,2.9999999999999996,2.0000920865903122
2_11,3.9999490276208007,2.7119702989444567,2.7324532249923634,2.9999999999999996,2.00010290513845
2_12,3.9999496358280147,2.9285341610151363,2.9571623940317355,3.9998294831561676,3.0002314647186585
2_13,3.9999494717959685,3.00003288108448,3.0000622744916745,2.7017982940651977,2.67727998513777
2_14,3.000000000000001,2.0004406144595626,2.6746034650690484,2.6945710356349935,2.671324336573728
2_15,2.9999999999999996,2.0000521080638465,2.000074354088432,2.669303226105921,2.0000589539152474
3_0,2.000050982868387,2.0000549786139077,2.0003804364742166,2.6756537492297765,2.6913879450666016
3_1,3.0000000000000004,3.0000000000000004,3.000000000000001,2.722992243354496,2.671985575769776
3_2,3.9999493715010144,3.9998788885481207,3.999946354182993,2.781330202318914,2.0000799776756413
3_3,2.000171148718451,3.0000000000000004,3.0,3.0008422695336208,2.0009662510684336
3_4,3.9998927321596605,2.0001175907914472,3.0,3.0,2.6742340873656194
3_5,3.999942297878381,3.000002314057178,3.0000000000000004,2.7156130480986636,2.67505201639365
3_6,3.9999471547307612,3.000000000000001,3.9999382043256504,2.6917502658372197,2.67390294420473
3_7,3.0000000000000004,3.0000196667581034,2.6911322233398316,2.675208218181959,3.000000000000001
3_8,4.999894044566405,3.6666525698441443,4.999847128864378,3.666645258782296,3.6666464374725205
3_9,3.999899057722018,2.688755158976508,3.999934850470324,3.0000000000000004,2.0000659201056274
3_10,3.9999491523504367,2.699437011793199,2.6878955717036885,3.9998964909710875,3.0
3_11,3.9999488811050283,2.7303409966994647,3.999932796651087,2.8407556253179704,2.6757323296519564
3_12,4.9998101458698105,3.999928920530472,3.295650399242235,3.31774885120935,2.999997992799327
3_13,3.999946963024304,3.0000000000000004,2.7199171326180522,3.0000000000000004,2.683572167523409
3_14,2.0000524061908114,2.000071665708616,2.0004215614684253,2.677217861632695,2.832918110916478
3_15,3.0000000000000004,2.7062569135152423,2.6927045655567845,3.000060172977312,2.6753505562404944
4_0,2.0000530254073268,2.000053125917825,2.7055365531242135,2.0000811739614672,2.0000516862738205
4_1,3.0000000000000004,3.0,2.6943494793074514,2.766246858170782,2.671342948184721
4_2,3.000000000000001,3.0000000000000004,3.0000000000000004,2.0009021886945217,2.000070728543681
4_3,3.0000000000000004,2.0000942996532807,2.9720465384530694,2.680728213625194,2.670796585887339
4_4,3.0,2.0000977096459684,2.6708244538263997,2.6827999108175424,2.6718468560921353
4_5,3.999835320616505,2.7400128254722045,2.7338579646372647,2.7926498545325438,2.6729997366756018
4_6,3.9999471449267823,2.9999999999999996,2.6841535160478114,2.6795943322055873,2.672819350714975
4_7,3.9999414859583817,3.999940611468611,2.7976244926137346,2.8250279399040883,2.9999994582288108
4_8,4.999846220442476,3.9995308325218404,3.6664599403633966,3.6663398226177124,3.9999216651477605
4_9,3.000000000000001,3.0000000000000004,2.6868553797211376,2.6768758832429063,2.676615048053323
4_10,3.0000000000000004,3.0000000000000004,2.6876355353420447,3.999749319469677,2.000543066433568
4_11,3.0000000000000004,3.0000000000000004,2.702288008437306,2.700022345054973,2.679842181719493
4_12,3.999947020078053,3.999925995916034,3.3131929189164797,3.320012491910807,3.3215010685633413
4_13,3.0000000000000004,3.000000000000001,3.0000000000000004,2.7050159461268164,2.0000762362799756
4_14,2.0000643666055224,2.726034110026108,2.673487608708097,2.000195323573444,2.0000788047535782
4_15,3.0000000000000004,2.6726128973719074,2.000067063950741,2.6725161056396627,2.000056258803605
5_0,2.0001003791281713,2.0000685919643666,2.672142408394793,2.6702042600121354,2.673676855546086
5_1,3.0,2.000366207237822,2.673133750777234,2.6842731616190805,2.6747712975446505
5_2,3.9999388049815567,3.9999032390993574,3.0000000000000004,2.70082749045065,3.9998709651526707
5_3,2.9999996360871224,2.701479250101318,3.000012966490833,3.0000004963389006,2.6944519277883296
5_4,3.000000000000001,2.715685189038632,2.673775052287282,3.001494935307606,2.67758483663218
5_5,3.0000000000000004,3.000696999125722,3.0000319061415497,2.7839279756238238,3.0
5_6,3.9999392028649763,3.0000000000000004,3.0,2.6733268132873147,3.000000000000001
5_7,3.9999486398176174,2.999999912929443,2.8366534924372258,3.0000089570699515,2.7579894675166536
5_8,3.999930748136642,2.6718686702112766,2.6788317545031077,2.2888107271271774,2.6700025273662407
5_9,3.9999410578626025,3.0000000000000004,2.815288191257646,2.855852059405901,2.7109780558002115
5_10,3.0000000000000004,2.0001240604258514,2.6735065871563313,2.9999999999999996,2.7016938399199972
5_11,3.9999355046319653,3.000002587764733,3.9999439651178967,3.082646374942893,2.853290196949814
