group,COT1,COT2,COT3,COT4,COT5
0_0,2.0000736145187625,2.0000567658249784,1.0002003467637703,2.00016260166154,2.0000686083191144
0_1,2.9999999999999996,3.0000000000000004,2.9999999999999996,3.0,3.0
0_2,2.000080953246209,2.000058706304275,2.000088955454974,3.0,2.9999999999999996
0_3,2.0000572067837825,2.000114259616116,2.000068392292812,3.0,2.86176942841415
0_4,2.9999999999999996,3.0,2.9999999999999996,3.0,2.0104943061773533
0_5,3.0,2.9999999999999996,3.0,3.0,3.0
0_6,2.9999999999999996,2.999999999999999,3.0,2.9999999999999996,2.9999999999999996
0_7,2.9999999999999996,2.999999999999999,2.9999999999999996,3.0,3.0000000000000004
0_8,3.9998416805793586,3.9998675115450673,3.999948393588252,3.6575601900343253,3.9999446968957337
0_9,2.000114279440067,2.999999999999999,2.999999999999999,3.0,2.9999999999999996
0_10,2.999999999999999,2.9999999999999996,3.0,3.0,3.0000000000000004
0_11,2.999999999999999,2.9999999999999996,3.0,3.0,3.0
0_12,3.9999499710829984,3.9999499952079995,3.9999499229751136,3.333322251435177,3.333322516330364
0_13,2.0000745313348207,2.0002002200509694,2.0000571469886483,3.0,3.0
0_14,2.0000501070507126,2.000050440901007,2.0000500756958126,2.0000554105653574,2.0000804262135627
0_15,2.9999999999999996,3.0,3.0,3.0,3.0
1_0,2.000050083628279,2.000050216522921,2.00005123691601,2.000057118381336,2.0000572186377137
1_1,3.999949658030291,2.9999999999999996,3.0,3.33087716206964,3.326749599784631
1_2,3.999941278265231,2.9999999999999996,3.9999453425226106,3.0,3.0
1_3,2.9999999999999996,3.0,2.9999999999999996,3.0,3.0
1_4,2.9999999999999996,2.9999999999999996,3.0,3.0,2.9999999999999996
1_5,3.0,3.0,2.9999999999999996,3.0,3.0
1_6,3.9999499262711633,3.9999467470832797,3.9999488238172245,3.0,3.0
1_7,3.0,2.0010683206232516,2.9999999999999996,3.0,3.0
1_8,4.999881671263523,4.99989888055889,4.999899445512709,3.66283657243245,3.665559955539059
1_9,2.9999999999999996,2.9999999999999996,3.0,3.0,3.0
1_10,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,3.0
1_11,3.9999499029741674,3.9999494366556436,3.999949370475768,3.9999446906624456,3.9999490009622773
1_12,3.0,3.0,3.999724457316678,3.0,3.0
1_13,3.0,2.9999999999999996,3.0,3.0,3.0
1_14,2.0000652395892917,2.7391627137609507,2.9999999999999996,3.0000000000000004,2.701279495426635
1_15,2.9999999999999996,2.9999999999999996,2.9999999999999996,3.0,2.9999999999999996
2_0,2.0000521956204036,2.0000509448675063,2.0000592552083107,2.6802978536779682,2.000117389643653
2_1,3.0,2.0000904478005292,2.0028011014945077,3.0,3.0
2_2,2.0001324360319326,2.0000552689119364,2.999999999999999,2.0001360507610197,2.000277237015297
2_3,2.9999999999999996,2.9999999999999996,3.0,3.0,3.0
2_4,2.0013393495322007,2.0002252093292086,2.000250075388175,2.0007946605758002,3.0
2_5,2.9999999999999996,2.000115371897703,2.9999999999999996,3.0,2.999999999999999
2_6,3.0,3.0,3.0,3.0,3.0
2_7,2.9999999999999996,2.9999999999999996,3.0,3.0,3.0
2_8,3.9999499448060662,3.99994986822142,3.324928215900317,3.99994323030761,3.9999356773486037
2_9,2.999999999999999,3.0,2.9999999999999996,3.0,3.0
2_10,3.0,3.0,3.9999189636099053,3.0,3.0
2_11,3.0,2.9999999999999996,3.9999107273094037,3.0,3.0
2_12,3.999919446930884,3.999944528041164,3.999946887586087,3.237351343053022,3.0
2_13,2.9999999999999996,2.000062666289225,2.0002297673958074,3.0,3.0
2_14,2.9999999999999996,2.9999999999999996,2.9999999999999996,3.0,3.0
2_15,3.0,2.0000889711612175,2.9999999999999996,2.851560396663255,3.0
3_0,3.0000000000000004,2.0000509901872037,2.9999999999999996,2.688556600490537,2.694257937080182
