group,COT1,COT2,COT3,COT4,COT5
0_0,1.0005939481218007,1.000083463095195,1.0000515616743573,1.0000506323045302,2.0000499985103772
0_1,2.000054540522749,2.0000514096262925,2.672382941337929,1.5033614694336312,2.00005535161093
0_2,2.0000269657871774,1.508455791630899,1.6294858298573736,1.5058548256375341,1.6694015377216058
0_3,2.0000609726678724,2.0000511852184086,3.0,2.0000512230410923,3.0
0_4,2.31412030310411,3.0,2.000055600703212,2.0000262288113397,2.0000256709830357
0_5,2.0000546683357006,2.0000515302543542,1.000100408812334,3.0,2.000051564758625
0_6,2.113092222808678,2.3433333869720414,3.0000005039665454,1.6162892030151714,1.5974508283346147
0_7,2.420508645387897,2.0003151032273663,1.0001002790879232,2.4208908833196103,2.000049998027639
0_8,1.0001419521009631,2.00011435874168,1.5040597250098346,1.0004846547613953,1.501193419565195
0_9,2.40834087222599,1.3183081390026998,1.5013542663196076,1.0001009855309804,3.0000000000000004
0_10,2.3141437760392023,2.446235836952724,2.459526763761144,2.0000395198010668,1.0002190083328895
0_11,2.0000295631297975,2.0000264423825023,1.438297184141859,1.0001002818892464,1.5028032073153637
0_12,2.8886078775549215,2.4311690803917836,1.5027156205399737,1.0001000882653301,1.000101833461117
0_13,3.0,2.0000529832773943,2.6762975297853657,2.0000499980395583,2.0000499980514777
0_14,1.0001608017698496,2.5407195357330394,1.0000520128023567,1.0001153517002281,2.0000499980574373
0_15,2.0001628574553227,2.12838613789871,1.5017270355854972,1.0001002465228577,1.5008003738529332
1_0,2.000059960091317,2.0000611654869576,1.636671876763324,1.0011100171898215,2.0000626585119576
1_1,2.000406559628099,3.0,2.000144531253844,3.0,1.0001251166319758
1_2,3.0,3.0,1.0002926504867373,1.000102340528747,1.5024798010698925
1_3,2.0000571651068584,2.000051616996252,2.000052094027941,2.000051547580251,3.0
1_4,2.0000613356252055,3.0,1.5596368184112837,2.000059927712374,1.0001005014068205
1_5,2.0000523228798297,2.0000526307561706,3.0,2.0000507615232057,2.000051546400028
1_6,2.9999999999999996,2.9999999999999996,1.000100757367331,2.0001561366972958,2.9999999999999996
1_7,3.0000000000000004,3.0,2.0000560264490255,2.0000510767628574,1.0001472872982593
1_8,1.0001253020764886,3.0,3.0,1.0001072523097967,1.000162118857801
1_9,3.0,3.0,1.6610393122284506,1.000147652051645,1.5571392214948456
1_10,3.0000000000000004,1.5411876374781455,1.00010040611851,2.000056956933455,1.0001001901313051
1_11,2.9999999999999996,2.00083335598041,1.0001002467614752,1.0001040056435802,3.0
1_12,2.0000943848388357,2.000084421053226,3.0,2.000062669960766,3.0
1_13,1.0004552860282647,1.4949308072037835,3.0,1.0000999967704456,1.5045809873677374
1_14,1.0008400880386819,2.0000889567536406,2.9999899870422957,1.000077103144521,1.0003718424480998
1_15,2.9999999999999996,2.999999999999999,2.0000944226673383,3.0,1.0001026631121612
2_0,2.0000580238170644,3.0,1.7968489719260958,3.0,1.0001018297659
2_1,3.0,3.000001834275179,1.5038050569529937,3.0,3.0
2_2,3.999875151322807,2.999999999999999,1.0002188463408546,1.0001011090590186,2.3358585965103527
2_3,2.0000645938605923,2.0000514738507094,3.0,1.0001005249496184,1.0001055620163897
2_4,3.0,2.0000614749573455,2.000068609349562,3.0,3.000002767152195
2_5,2.9999999999999996,2.999999999999999,1.0001168088772483,3.0,1.5006531318968261
2_6,3.0,2.000100779582293,2.9999999999999996,1.0001001678882688,2.686984101341463
2_7,2.9999999999999996,1.0001247342396336,2.0001205489291594,3.3057014452173212,3.0
2_8,2.00005727818936,3.0,1.6771016701874935,1.000101829360533,1.000287778436971
2_9,3.0,2.000057963127397,2.000056291534582,2.0000513535847317,1.0001418580218318
2_10,2.309958883068963,1.00248224976894,1.0001006713287122,1.0013860248685962,2.9999999999999996
2_11,2.0024118146017753,3.0,1.0001007615410025,1.001840465170676,2.9999999999999996
2_12,2.0003307738639187,3.0,1.614772926215308,1.0001005219455557,1.0001008642196507
2_13,2.000059351752147,1.660513506124809,2.0000544459751133,3.0,1.2848545039519936
2_14,3.0000000000000004,2.9999999999999996,3.0025133601980576,1.501718180755454,2.999999999999999
2_15,2.9999999999999996,2.0001330723734982,3.0,2.0000768447665194,3.0
3_0,2.0000521457485143,1.8703967437514293,1.4902556124047988,1.0000740594110793,3.0
